timepoint_id,timepoint_code,timepoint_name,timepoint_desc,timepoint_lat,timepoint_lon,zone_id,timepoint_url,location_type,parent_station,timepoint_timezone,wheelchair_boarding
916,1656,"Arlington Opp. Malibu",,33.945865,-117.428346,,,,,,0
917,1343,"Riverside FS Eisenhower",,33.671723,-117.378275,,,,,,0
918,2424,"Clark FS Perry",,33.848072,-117.287724,,,,,,0
919,1766,"Indiana + Brockton",,33.941747,-117.393823,,,,,,0
920,1789,"University + Kansas",,33.975699,-117.357617,,,,,,0
921,3357,"Mission Trail NS Campbell",,33.656530,-117.297986,,,,,,0
922,2330,"Old Elsinore + Amelia",,33.801183,-117.274275,,,,,,0
923,3261,"Mission + El Camino Real",,34.011780,-117.448799,,,,,,0
924,1918,"Central + Canyon Crest",,33.954872,-117.328507,,,,,,0
925,3161,"Rider + Perris Blvd",,33.830051,-117.225436,,,,,,0
926,2139,"Brockton FS Beatty",,33.955284,-117.396704,,,,,,0
927,3115,"Newport FS Murrieta",,33.685107,-117.207506,,,,,,0
928,3029,"Mayberry + State",,33.740350,-116.971781,,,,,,0
929,1959,"Eucalyptus + Morrison Mid School",,33.931786,-117.199825,,,,,,0
931,2305,"Limonite + Eucalyptus",,33.975482,-117.472035,,,,,,0
932,1676,"Phoenix + Ensenada",,33.947966,-117.425276,,,,,,0
933,2129,"Perris NS Orange",,33.816274,-117.226294,,,,,,0
934,1536,"Jurupa FS Grand",,33.961766,-117.415410,,,,,,0
935,1529,"California FS Canterbury",,33.941154,-117.425894,,,,,,0
939,2023,"Iris + Lasselle",,33.890898,-117.207723,,,,,,0
940,3024,"Esplanade + Hewitt",,33.772402,-116.951380,,,,,,0
941,3267,"Mission + Wallace",,33.994551,-117.401689,,,,,,0
942,2086,"Perris NS Nuevo",,33.799946,-117.226026,,,,,,0
943,1603,"Indiana + La Sierra",,33.896540,-117.472547,,,,,,0
944,3481,"Cottonwood Opp Jo Ann",,33.924473,-117.232445,,,,,,0
945,1084,"Mission Inn + Park",,33.978171,-117.363742,,,,,,0
946,2147,"Alessandro FS Mission Grove",,33.916250,-117.322939,,,,,,0
947,1481,"Lincoln + Van Buren",,33.908842,-117.434970,,,,,,0
948,2203,"Alessandro + Mission Grove Parkway",,33.916540,-117.325154,,,,,,0
949,2542,"Whitewood FS Busman",,33.582707,-117.177857,,,,,,0
950,3277,"Mission + Sheriff Station",,34.012111,-117.445504,,,,,,0
951,1564,"La Cadena FS Chase",,34.007150,-117.348479,,,,,,0
952,2369,"San Jacinto FS Aloha",,33.786447,-117.265120,,,,,,0
954,2525,"California Oaks FS Lincoln",,33.574867,-117.201639,,,,,,0
955,3447,"Cottonwood NS Heacock",,33.924656,-117.242850,,,,,,0
956,1882,"Box Springs Rd + Day",,33.946643,-117.281478,,,,,,0
957,2801,"Florida FS Myers",,33.743802,-117.023598,,,,,,0
958,1322,"Lincoln FS Riverside Dr.",,33.676692,-117.374607,,,,,,0
960,2811,"Riverview + Comm Center Driveway",,33.994480,-117.421318,,,,,,0
961,2819,"Tilton + Limonite",,33.996313,-117.416012,,,,,,0
962,3050,"Thornton + Park Hill (Walmart)",,33.725390,-117.008973,,,,,,0
963,1587,"Streeter NS Sierra",,33.949908,-117.418728,,,,,,0
964,1641,"Central FS Cumberland",,33.953365,-117.404317,,,,,,0
965,3432,"Gentian FS Fronterra",,33.895455,-117.214626,,,,,,0
966,2901,"State + Whittier",,33.736304,-116.971548,,,,,,0
968,2980,"Hewitt + Seventh",,33.780975,-116.951003,,,,,,0
969,3416,"Pourroy FS Winchester Rd.",,33.614889,-117.103339,,,,,,0
971,2701,"Nuevo FS Perris",,33.801262,-117.227269,,,,,,0
972,2099,"Perris + Filaree",,33.898532,-117.226448,,,,,,0
973,1611,"Tyler NS Cook",,33.924467,-117.471555,,,,,,0
975,1638,"Central NS Capistrano",,33.953337,-117.415496,,,,,,0
976,3119,"Railroad Canyon Opp Canyon Lake S",,33.673256,-117.253982,,,,,,0
977,1321,"Riverside Opp. Eisenhower",,33.672342,-117.377490,,,,,,0
978,1488,"Pierce + Hollyhock",,33.917726,-117.492058,,,,,,0
979,3413,"Magdas Coloradas FS Temeku",,33.590320,-117.123959,,,,,,0
980,1058,"Magnolia FS La Sierra",,33.903909,-117.475115,,,,,,0
981,3396,"Mustang FS Rexford",,33.719610,-117.012356,,,,,,0
982,2031,"Pigeon Pass + Old Lake",,33.966796,-117.261643,,,,,,0
983,3079,"Kirby NS Las Brisas",,33.760050,-116.998005,,,,,,0
984,2696,"Hwy 74 NS Fourth",,33.744822,-117.173459,,,,,,0
985,2895,"Gilbert + Ruby",,33.726972,-116.975937,,,,,,0
986,1377,"Palomar 21392 FS Post Office",,33.605469,-117.275405,,,,,,0
987,2951,"Stetson + Gilbert",,33.729490,-116.976316,,,,,,0
988,1444,"14th + Lime",,33.974327,-117.374146,,,,,,0
989,3228,"San Jacinto Community Center",,33.780983,-116.959936,,,,,,0
990,1838,"Arlington + Phoenix",,33.946156,-117.424930,,,,,,0
991,2638,"Iowa FS Blaine",,33.983310,-117.339720,,,,,,0
992,2879,"Redlands + Mildred",,33.796051,-117.217499,,,,,,0
993,2976,"San Jacinto FS Devonshire",,33.751475,-116.958568,,,,,,0
994,3344,"McElwain FS Orchard Ctr.",,33.600831,-117.176798,,,,,,0
995,1216,"Stanford NS Florida",,33.746660,-116.932500,,,,,,0
996,1233,"Pottery FS Lewis",,33.676395,-117.336293,,,,,,0
998,1887,"Central + Quail Run",,33.955023,-117.319821,,,,,,0
999,2760,"Orange Terrace FS Yarrow",,33.894308,-117.300229,,,,,,0
1000,2510,"Winchester FS Margarita",,33.531130,-117.150890,,,,,,0
1001,3086,"Fruitvale NS Kristin",,33.761900,-116.991196,,,,,,0
1003,3398,"Mustang FS Creekside",,33.717768,-117.018417,,,,,,0
1005,1755,"University FS Eucalyptus",,33.975458,-117.359183,,,,,,0
1006,3405,"Winchester + Technology Dr.",,33.561540,-117.138230,,,,,,0
1007,1241,"Riverside NS Lakeshore",,33.685027,-117.366320,,,,,,0
1008,2509,"Winchester FS Promenade Mall East",,33.529196,-117.153854,,,,,,0
1009,1870,"Perris + Eucalyptus",,33.931380,-117.226430,,,,,,0
1010,3113,"Pats Ranch + 65th",,33.969122,-117.546061,,,,,,0
1011,2014,"Frederick + Cottonwood",,33.923964,-117.261319,,,,,,0
1012,2803,"Florida FS Golden Village",,33.746982,-117.010051,,,,,,0
1013,2042,"Hemlock + Indian",,33.942659,-117.235941,,,,,,0
1014,2236,"Etiwanda + Milky Way",,33.978739,-117.523192,,,,,,0
1015,2623,"Hwy 79 FS Wabash",,33.476529,-117.132762,,,,,,0
1016,2505,"Ynez + Equity",,33.532154,-117.162487,,,,,,0
1017,2152,"Alessandro FS Perris",,33.917125,-117.225623,,,,,,0
1019,1125,"Magnolia + Corona Palms",,33.879841,-117.518112,,,,,,0
1020,2571,"Redhawk Pkwy NS Via Rio Temecula",,33.478809,-117.100809,,,,,,0
1021,2537,"Whitewood FS Willowbend Dr",,33.573541,-117.172389,,,,,,0
1022,1549,"Main FS Lofton",,34.002285,-117.363983,,,,,,0
1024,2274,"Van Buren + Audrey Lane",,33.936223,-117.454188,,,,,,0
1025,2632,"Redhawk Parkway NS Wolf Store Rd",,33.478441,-117.099776,,,,,,0
1026,1310,"Grand FS Baldwin",,33.638653,-117.343932,,,,,,0
1027,3465,"Pigeon Pass FS Cougar Canyon",,33.960609,-117.261619,,,,,,0
1028,2090,"Perris FS Citrus",,33.809065,-117.226000,,,,,,0
1029,2277,"Van Buren + Garfield",,33.923265,-117.449044,,,,,,0
1030,3187,"Evans FS Limousin",,33.835250,-117.204480,,,,,,0
1031,1996,"Heacock + Eucalyptus",,33.931072,-117.243662,,,,,,0
1033,1972,"Riverside University Medical Center",,33.911550,-117.195009,,,,,,0
1035,2918,"Gilman Springs 19625 Golden Era Prod",,33.835544,-116.989767,,,,,,0
1036,2630,"Overland FS Vail Creek",,33.477351,-117.093670,,,,,,0
1037,3051,"Cawston Opp. American Way",,33.726907,-117.015255,,,,,,0
1038,1927,"Sunnymead + Moval Plaza",,33.938947,-117.247179,,,,,,0
1039,1734,"Indiana + Winstrom",,33.933617,-117.406964,,,,,,0
1040,1270,"Mission Trail FS Diamond",,33.659545,-117.299908,,,,,,0
1042,1504,"Arlington + Brockton",,33.946164,-117.395973,,,,,,0
1044,1993,"Heacock + Corp Plaza Entrance",,33.921433,-117.243599,,,,,,0
1045,1523,"California FS Goodman",,33.932085,-117.441923,,,,,,0
1046,3208,"Kirby FS Roanoke",,33.785415,-116.998030,,,,,,0
1047,1717,"Indiana + Tyler",,33.906091,-117.455402,,,,,,0
1048,1061,"Magnolia FS Banbury",,33.910075,-117.464356,,,,,,0
1051,2950,"Gilbert + Stetson",,33.728767,-116.975839,,,,,,0
1053,3017,"De Anza + Main",,33.784338,-116.965665,,,,,,0
1054,2672,"Florida NS Lake",,33.747879,-116.914529,,,,,,0
1055,1319,"Grand NS Riverside Dr.",,33.662825,-117.382984,,,,,,0
1057,2121,"Krameria + Calle Aurora",,33.882804,-117.211044,,,,,,0
1058,2293,"Etiwanda + Lucretia",,33.989216,-117.523516,,,,,,0
1059,3044,"Latham + Santa Fe",,33.749492,-116.963212,,,,,,0
1061,3264,"Mission + Avon",,34.011709,-117.479558,,,,,,0
1062,1929,"Sunnymead + Back Way",,33.938991,-117.238397,,,,,,0
1063,3035,"Main FS Mistletoe",,33.783874,-116.951629,,,,,,0
1065,2353,"Parson + Dallas",,33.869375,-117.326925,,,,,,0
1066,3167,"Lasselle FS Kentucky Derby",,33.866435,-117.209650,,,,,,0
1067,2133,"Perris FS San Jacinto",,33.786194,-117.226227,,,,,,0
1068,2109,"Perris + Grove View",,33.862409,-117.226197,,,,,,0
1069,2658,"Iowa + Palmyrita",,34.004340,-117.339977,,,,,,0
1070,2919,"Lyon + Latham",,33.748824,-116.989187,,,,,,0
1072,1520,"California NS MacArthur",,33.927682,-117.449599,,,,,,0
1075,3373,"Sun City + Chambers",,33.721173,-117.192917,,,,,,0
1076,2626,"Redhawk NS Camino Carmargo",,33.469701,-117.095304,,,,,,0
1077,1431,"Sterling + Pierce",,33.894300,-117.489337,,,,,,0
1079,1240,"Riverside NS Richard",,33.688883,-117.356763,,,,,,0
1080,3204,"Main NS Miracle Dr.",,33.784190,-116.940980,,,,,,0
1081,1762,"Brockton + Highland",,33.970551,-117.390456,,,,,,0
1082,2973,"San Jacinto + Mayberry",,33.740589,-116.958530,,,,,,0
1083,2715,"Van Buren FS Gardner",,33.882471,-117.362733,,,,,,0
1084,2975,"Latham + Laursen",,33.749391,-116.960585,,,,,,0
1085,2939,"Devonshire FS Carmalita",,33.751135,-116.969332,,,,,,0
1086,1140,"Sixth + Smith",,33.878258,-117.592269,,,,,,0
1087,3280,"Mission + Pyrite",,34.011907,-117.462880,,,,,,0
1088,1096,"Eucalyptus + Fourth",,33.980992,-117.359722,,,,,,0
1089,3251,"Mission + Pacific",,34.003774,-117.420786,,,,,,0
1090,2177,"Kitching FS Ivory",,33.885368,-117.217457,,,,,,0
1092,1653,"Arlington FS Murray",,33.945805,-117.440579,,,,,,0
1093,2446,"Hwy 74 + Richard",,33.734288,-117.286925,,,,,,0
1094,1401,"Hole NS Tyler",,33.915200,-117.464705,,,,,,0
1095,2544,"Clinton Keith NS Vista Murrieta H.S. Entrance",,33.598015,-117.166852,,,,,,0
1096,1568,"Columbia FS Clark",,34.003346,-117.356240,,,,,,0
1097,2290,"Jurupa + Troth",,33.992773,-117.516326,,,,,,0
1098,1115,"Magnolia + Castleman",,33.921577,-117.444640,,,,,,0
1099,1033,"Magnolia FS Adams",,33.933122,-117.423848,,,,,,0
1100,1724,"Indiana + Arrowhead",,33.919735,-117.431464,,,,,,0
1101,1489,"Pierce FS Golden",,33.916630,-117.494424,,,,,,0
1102,1378,"Palomar NS Wesley",,33.610345,-117.283333,,,,,,0
1103,1432,"Tyler FS Hole at Best Buy",,33.913951,-117.463258,,,,,,0
1104,1892,"Sycamore Cyn + Fair Isle",,33.946603,-117.301885,,,,,,0
1105,1468,"Lincoln + Washington",,33.933108,-117.392162,,,,,,0
1106,3057,"Stanford FS Florida",,33.746988,-116.932698,,,,,,0
1107,2096,"Indian + Ramona Expressway",,33.841966,-117.231130,,,,,,0
1109,2934,"State + Seventh",,33.780510,-116.972012,,,,,,0
1110,1868,"Perris + Cottonwood",,33.924957,-117.226175,,,,,,0
1111,2797,"Florida NS Seventh",,33.747739,-116.898056,,,,,,0
1112,1883,"Box Springs Rd + Clark",,33.946675,-117.286288,,,,,,0
1113,2273,"Van Buren + Philbin",,33.938506,-117.454154,,,,,,0
1114,3431,"Hancock FS Hancock Medical Center",,33.566248,-117.182350,,,,,,0
1118,3366,"Ramona + State",,33.793646,-116.970547,,,,,,0
1120,1317,"Grand FS Ortega Hwy",,33.658420,-117.375900,,,,,,0
1121,2030,"Pigeon Pass + Chambray",,33.944200,-117.261576,,,,,,0
1122,1168,"Magnolia + Polk",,33.907984,-117.468652,,,,,,0
1123,2272,"Van Buren + Cypress",,33.941587,-117.454089,,,,,,0
1124,1002,"West University NS Lemon",,33.980774,-117.371891,,,,,,0
1125,1915,"Canyon Crest + University Drive",,33.965756,-117.331262,,,,,,0
1126,2959,"State + Community College Drive",,33.805101,-116.972259,,,,,,0
1127,2079,"Iris + Perris",,33.888509,-117.224949,,,,,,0
1128,2476,"Juniper FS Madison",,33.560320,-117.205670,,,,,,0
1130,2376,"Collier 17600 at LE Outlet Center",,33.699807,-117.352008,,,,,,0
1131,2059,"Kitching + Iris",,33.887922,-117.217606,,,,,,0
1132,1226,"Lakeshore FS Avenue 6",,33.662069,-117.311983,,,,,,0
1133,1842,"Arlington + Copper Lantern",,33.946562,-117.460780,,,,,,0
1134,1049,"Blaine + Campus View",,33.982903,-117.323943,,,,,,0
1135,2986,"De Anza 446 + Wateka",,33.787053,-116.968787,,,,,,0
1138,2799,"Florida FS Fairview",,33.747736,-116.892503,,,,,,0
1140,3406,"Murrieta Hot Springs + Winchester",,33.552450,-117.140000,,,,,,0
1141,2084,"San Jacinto NS F St",,33.786688,-117.223073,,,,,,0
1142,2054,"Pigeon Pass + Chambray",,33.944414,-117.261361,,,,,,0
1143,1999,"Hemlock + Heacock",,33.942627,-117.243241,,,,,,0
1144,2681,"Florida FS Alessandro",,33.747642,-116.974610,,,,,,0
1145,1320,"Riverside Opp. Lakeside H.S.",,33.667595,-117.381728,,,,,,0
1146,3221,"Enterprise FS Grand",,33.783333,-116.977591,,,,,,0
1147,1931,"Sunnymead + Perris Blvd off ramp",,33.939003,-117.230090,,,,,,0
1148,1579,"Olivewood FS Ramona",,33.963675,-117.382548,,,,,,0
1149,1507,"Tyler + Magnolia",,33.912833,-117.461988,,,,,,0
1150,2851,"Limonite + Ave Juan Bautista",,33.984125,-117.434628,,,,,,0
1152,2921,"Buena Vista + St John",,33.748681,-116.967268,,,,,,0
1153,2233,"Limonite + Marlatt",,33.975518,-117.514028,,,,,,0
1155,1845,"Arlington + Crest",,33.946676,-117.472358,,,,,,0
1156,1531,"California FS Jefferson",,33.944134,-117.420660,,,,,,0
1157,1047,"Blaine FS Rustin",,33.982921,-117.334546,,,,,,0
1159,3376,"La Piedra Opp. Bayport",,33.675692,-117.158257,,,,,,0
1160,1218,"68th + Rimmon",,33.964460,-117.562700,,,,,,0
1161,3592,"Whitewood FS Via Cuena",,33.577520,-117.178660,,,,,,0
1162,2292,"Etiwanda + Jurupa",,33.992536,-117.523505,,,,,,0
1164,1059,"Kaiser Medical Center",,33.906135,-117.471185,,,,,,0
1165,3165,"Lasselle + Via De Anza",,33.860883,-117.208889,,,,,,0
1166,1392,"Pierce FS Sierra Vista",,33.915161,-117.497005,,,,,,0
1167,1891,"Canyon Crest + University",,33.964997,-117.331003,,,,,,0
1168,1639,"Central FS Nicollet",,33.953342,-117.409089,,,,,,0
1169,1768,"Indiana at Home Depot",,33.937311,-117.400815,,,,,,0
1170,2420,"Oleander NS Haines",,33.858597,-117.292313,,,,,,0
1171,2585,"Front 28964 at Quaid Harley Davidson",,33.485241,-117.143973,,,,,,0
1172,1521,"California FS Kingsbury",,33.928997,-117.447261,,,,,,0
1173,3219,"State + Esplanade",,33.773399,-116.971784,,,,,,0
1174,2598,"Margarita FS La Serena",,33.514033,-117.124042,,,,,,0
1175,1582,"Jurupa FS Tower",,33.961404,-117.406069,,,,,,0
1176,1679,"Monroe + Driftwood",,33.943596,-117.443904,,,,,,0
1177,1357,"Grand FS Case",,33.636457,-117.340677,,,,,,0
1178,3245,"Mission + South Entrance of HS",,34.011686,-117.451624,,,,,,0
1179,3446,"Cottonwood FS Dilbeck",,33.924631,-117.240077,,,,,,0
1180,3236,"Main @ 633 San Jacinto Senior Center",,33.784007,-116.949067,,,,,,0
1182,1776,"Indiana + Monroe",,33.922747,-117.426436,,,,,,0
1184,1413,"Lincoln + Grace",,33.926990,-117.402729,,,,,,0
1186,1961,"Eucalyptus + Morrison Mid School",,33.931959,-117.201175,,,,,,0
1187,1368,"Grand NS Batson",,33.612128,-117.301406,,,,,,0
1188,3439,"Perris FS Cactus",,33.910442,-117.226193,,,,,,0
1189,3429,"Sycamore Cyn. FS Eastridge",,33.931660,-117.296380,,,,,,0
1190,2151,"Alessandro FS Day",,33.916691,-117.278184,,,,,,0
1191,1688,"Wells + Kent",,33.934001,-117.465590,,,,,,0
1193,2492,"Alta Murrieta FS Rockcrest",,33.562003,-117.176313,,,,,,0
1194,1764,"Brockton + Garden Home",,33.964308,-117.394603,,,,,,0
1196,2284,"Jurupa + Cedar",,33.996130,-117.489747,,,,,,0
1197,1725,"Indiana + Amber",,33.920866,-117.429472,,,,,,0
1198,1807,"La Sierra + Francisco",,33.941344,-117.499264,,,,,,0
1199,2586,"Front 28860 at Campini's Deli",,33.486947,-117.144559,,,,,,0
1201,1545,"Olivewood + Brooks @ RCC",,33.967569,-117.378512,,,,,,0
1202,1573,"Main FS Strong",,34.000449,-117.364394,,,,,,0
1203,3394,"Sanderson FS Stetson at Walmart",,33.727100,-117.006822,,,,,,0
1204,2657,"Iowa + Villa",,34.013649,-117.340014,,,,,,0
1206,1188,"Hamner NS Auto Mall Dr.",,33.911921,-117.560629,,,,,,0
1208,1698,"Tyler + Campbell",,33.936613,-117.479230,,,,,,0
1209,2056,"JFK + Perris",,33.902710,-117.224945,,,,,,0
1210,3123,"Murrieta FS Ridgemoor",,33.700003,-117.205985,,,,,,0
1211,3061,"Thornton FS Stanford",,33.725986,-116.932819,,,,,,0
1212,1746,"Brockton + Terracina",,33.974424,-117.387655,,,,,,0
1213,1382,"Mission Trail FS Bundy Canyon",,33.627225,-117.290196,,,,,,0
1214,2549,"Murrieta Hot Springs FS Calle Del Lago",,33.554924,-117.147351,,,,,,0
1215,1090,"Blaine @ Park Hill Apartments",,33.983073,-117.332829,,,,,,0
1217,2825,"Rubidoux + 30th",,34.005875,-117.399117,,,,,,0
1218,2875,"Goetz FS Case",,33.773464,-117.223711,,,,,,0
1221,2914,"State + Cottonwood",,33.787813,-116.971849,,,,,,0
1222,1354,"Grand FS Maiden Lane",,33.641340,-117.348550,,,,,,0
1223,2507,"Winchester + Ynez",,33.525293,-117.159045,,,,,,0
1224,3060,"Stanford FS Stetson",,33.729262,-116.932587,,,,,,0
1225,1790,"Brockton + Tenth",,33.982027,-117.380675,,,,,,0
1226,2723,"Van Buren FS Victoria",,33.905202,-117.434016,,,,,,0
1227,2373,"San Jacinto + Lukens",,33.786570,-117.261518,,,,,,0
1228,2221,"Limonite + Clay",,33.977315,-117.462906,,,,,,0
1230,2952,"Stetson + Palm",,33.729463,-116.980865,,,,,,0
1231,2940,"State + Florida",,33.746804,-116.971761,,,,,,0
1232,2703,"Orange Terrace  NS Golden Rain",,33.889056,-117.301310,,,,,,0
1233,2960,"State + Ramona",,33.793287,-116.971652,,,,,,0
1234,2609,"Margarita + Moraga",,33.511379,-117.140563,,,,,,0
1236,3085,"Fruitvale NS Sunflower",,33.761871,-116.995561,,,,,,0
1237,1804,"La Sierra + Gramercy",,33.927225,-117.493151,,,,,,0
1238,1434,"Brockton + Tibbetts",,33.947588,-117.396706,,,,,,0
1239,2450,"Hwy 74 NS El Toro Cut Off",,33.705686,-117.323898,,,,,,0
1240,2670,"Florida FS Eighth",,33.747921,-116.898306,,,,,,0
1242,2930,"Beaumont + First",,33.920301,-116.977366,,,,,,0
1243,1902,"Alessandro FS Indian",,33.917124,-117.234549,,,,,,0
1244,2338,"Clark + Cajalco",,33.837615,-117.287591,,,,,,0
1245,2629,"Overland FS Vailside",,33.477959,-117.090784,,,,,,0
1246,1398,"Hole NS Jones",,33.917474,-117.478511,,,,,,0
1247,3350,"Menifee FS Waterford",,33.659140,-117.155543,,,,,,0
1248,1976,"Cottonwood + Dunhill",,33.924434,-117.258311,,,,,,0
1250,2693,"Hwy 74 FS Briggs",,33.743302,-117.137185,,,,,,0
1252,1895,"Alessandro FS Elsworth",,33.916905,-117.269457,,,,,,0
1253,1987,"JFK + Paige",,33.902653,-117.238080,,,,,,0
1254,1414,"Lincoln + Beloit",,33.928240,-117.400535,,,,,,0
1255,4438,"Perris FS Jarvis",,33.791809,-117.226233,,,,,,0
1256,2891,"Stetson + Lyon",,33.729283,-116.988612,,,,,,0
1257,1225,"Lakeshore + Elm",,33.660945,-117.303748,,,,,,0
1258,1034,"Magnolia NS Crowell",,33.934450,-117.421557,,,,,,0
1259,2036,"Ironwood @ Swegles",,33.946550,-117.248650,,,,,,0
1260,3678,"Village of Orange  Zone 5",,33.825257,-117.836215,,,,,,0
1262,2117,"Iris FS Rancho Del Lago",,33.888634,-117.212581,,,,,,0
1263,1580,"Jurupa NS Palm",,33.961010,-117.399501,,,,,,0
1264,2713,"Van Buren FS Gamble",,33.883207,-117.353857,,,,,,0
1265,3179,"Lasselle + Hamaca",,33.878612,-117.209849,,,,,,0
1266,1045,"Third + 1825 Third Street @ RTA",,33.982929,-117.351573,,,,,,0
1268,1429,"Victoria + Regent",,33.969109,-117.366017,,,,,,0
1269,2583,"Pechanga Pkwy Opp Clubhouse Drive",,33.472678,-117.125202,,,,,,0
1270,2138,"Alessandro NS Communication",,33.920808,-117.333895,,,,,,0
1271,1566,"La Cadena NS Interchange",,34.002994,-117.351681,,,,,,0
1273,3675,"Perris Transit Center",,33.784939,-117.229453,,,,,,0
1274,2752,"Van Buren FS Gamble",,33.883456,-117.352579,,,,,,0
1275,1124,"Magnolia FS McKinley",,33.881792,-117.514697,,,,,,0
1276,2889,"Lyon + Johnston",,33.732570,-116.989080,,,,,,0
1277,1771,"Indiana + Jefferson",,33.931199,-117.411552,,,,,,0
1278,1823,"Arlington + Streeter",,33.945947,-117.417731,,,,,,0
1280,1451,"Main FS First",,33.988914,-117.369641,,,,,,0
1281,1159,"Magnolia Opp Elizabeth",,33.959154,-117.393060,,,,,,0
1282,1071,"Magnolia FS Sunnyside",,33.954794,-117.395542,,,,,,0
1284,1690,"Crest + Keller",,33.935068,-117.474213,,,,,,0
1285,1068,"Magnolia FS Arlington",,33.946602,-117.400687,,,,,,0
1286,1780,"Indiana + Donald",,33.917296,-117.435943,,,,,,0
1287,3433,"Gentian FS La Cresta",,33.895443,-117.209943,,,,,,0
1289,2394,"San Jacinto + Diana",,33.786601,-117.257572,,,,,,0
1290,1911,"Eucalyptus + Memorial Way",,33.933197,-117.272997,,,,,,0
1291,1463,"Lincoln + Horace",,33.940858,-117.378630,,,,,,0
1292,1075,"Magnolia FS Bandini",,33.966253,-117.388131,,,,,,0
1293,3111,"68th + Hamner",,33.964395,-117.557399,,,,,,0
1294,2763,"Van Buren + Riverside National Cemetery",,33.887618,-117.281162,,,,,,0
1296,3019,"Main + Pico",,33.783859,-116.959513,,,,,,0
1299,2399,"Ellis FS Cowie",,33.772096,-117.270216,,,,,,0
1300,2649,"Center + Garfield",,34.015606,-117.326902,,,,,,0
1301,1171,"East Grand + Kress",,33.875404,-117.558632,,,,,,0
1302,2602,"Solana FS Margarita",,33.516185,-117.150329,,,,,,0
1303,1683,"Colorado + Jackson @ Church",,33.936363,-117.450525,,,,,,0
1304,1276,"Mission Trail FS Lewis",,33.636789,-117.290919,,,,,,0
1305,3363,"Ramona + Second Street (Asm. Of God)",,33.786650,-116.962065,,,,,,0
1306,2744,"Van Buren NS Cleveland",,33.901704,-117.431372,,,,,,0
1307,1011,"Sixth NS Rimpau",,33.874477,-117.553006,,,,,,0
1309,3284,"Mission + Glen",,34.011930,-117.481554,,,,,,0
1310,3288,"Campus FS University",,33.975285,-117.332158,,,,,,0
1311,1642,"Central FS Palm",,33.953386,-117.400676,,,,,,0
1312,1349,"Grand NS Sangston",,33.653946,-117.368983,,,,,,0
1313,2409,"Wood FS Lurin",,33.875898,-117.331443,,,,,,0
1314,1720,"Indiana + Meyers",,33.911858,-117.445229,,,,,,0
1315,3027,"Mayberry + Santa Fe",,33.740390,-116.963131,,,,,,0
1316,2178,"Iris FS Lasselle",,33.891186,-117.206145,,,,,,0
1317,1964,"Eucalyptus + Arbor Park Ln",,33.931668,-117.276030,,,,,,0
1318,2587,"Rancho California FS Ynez",,33.503331,-117.147588,,,,,,0
1319,1914,"West Campus Dr + Canyon Crest",,33.971798,-117.329824,,,,,,0
1320,1594,"California NS Shelby",,33.936720,-117.434073,,,,,,0
1321,1404,"Lincoln + Gibson",,33.909821,-117.432900,,,,,,0
1324,1132,"Sixth + Rimpau",,33.874646,-117.552913,,,,,,0
1325,2545,"Whitewood + Via Temprano N",,33.569087,-117.167289,,,,,,0
1327,1254,"Pottery NS Davis",,33.677565,-117.340829,,,,,,0
1328,2910,"Fruitvale 880 + State @ Superior Court",,33.762007,-116.970901,,,,,,0
1329,2861,"Perris NS Seventh",,33.779016,-117.226001,,,,,,0
1330,1909,"Towngate + Southgate",,33.935281,-117.268939,,,,,,0
1332,2357,"Trautwein + Jesse Lane",,33.904664,-117.327109,,,,,,0
1333,3379,"Mustang + Cawston",,33.717600,-117.014897,,,,,,0
1334,3339,"Encanto FS Coronado",,33.711159,-117.186384,,,,,,0
1335,1769,"Indiana + Madison",,33.935022,-117.404797,,,,,,0
1336,2842,"Rubidoux + Frontage",,34.003747,-117.401297,,,,,,0
1339,1960,"Eucalyptus + Nason Valley View HS",,33.931980,-117.192269,,,,,,0
1341,1876,"Sunnymead + Back Way",,33.939203,-117.238379,,,,,,0
1342,2573,"Peppercorn + Redhawk",,33.463511,-117.089621,,,,,,0
1343,1855,"La Sierra + Gramercy",,33.926937,-117.493302,,,,,,0
1345,1495,"Orange at Salvation Army Apts.",,33.989319,-117.367922,,,,,,0
1346,1728,"Indiana + Doyle",,33.925483,-117.421290,,,,,,0
1347,3020,"Main + Jordan",,33.783841,-116.955826,,,,,,0
1348,2482,"California Oaks FS Hancock",,33.582100,-117.198253,,,,,,0
1349,1812,"Arlington + Stover",,33.944163,-117.489247,,,,,,0
1351,1957,"Fir + Kitching",,33.935519,-117.218313,,,,,,0
1352,2037,"Ironwood + Kristen",,33.946551,-117.245775,,,,,,0
1353,2750,"Van Buren FS Gardner",,33.882271,-117.361277,,,,,,0
1354,1919,"Central + Canyon Creek",,33.954993,-117.325469,,,,,,0
1355,3469,"Gentian FS Lasselle",,33.895601,-117.209503,,,,,,0
1356,3383,"Sanderson NS Florida",,33.745544,-117.006557,,,,,,0
1357,2961,"State + Cottonwood",,33.787149,-116.972070,,,,,,0
1358,2718,"Van Buren FS Suttles",,33.882431,-117.375171,,,,,,0
1359,1591,"California FS Canterbury",,33.941029,-117.426472,,,,,,0
1361,3225,"Kirby FS Roanoke",,33.785385,-116.998127,,,,,,0
1362,2192,"Alessandro FS Kitching/ Library",,33.917494,-117.218447,,,,,,0
